0,132,4,-18000,0,"EST",\N
0,132,5,-14400,1,"EDT",\N
0,133,0,-18000,1,"CDT",\N
0,133,1,-21600,0,"CST",\N
0,133,2,-18000,1,"CWT",\N
0,133,3,-18000,1,"CPT",\N
0,133,4,-18000,0,"EST",\N
0,133,5,-14400,1,"EDT",\N
0,134,0,-18000,1,"CDT",\N
0,134,1,-21600,0,"CST",\N
0,134,2,-18000,1,"CWT",\N
0,134,3,-18000,1,"CPT",\N
0,134,4,-18000,0,"EST",\N
0,134,5,-14400,1,"EDT",\N
0,135,0,-18000,1,"CDT",\N
0,135,1,-21600,0,"CST",\N
0,135,2,-18000,1,"CWT",\N
0,135,3,-18000,1,"CPT",\N
0,135,4,-18000,0,"EST",\N
0,135,5,-14400,1,"EDT",\N
0,136,0,0,0,"zzz",\N
0,136,1,-21600,1,"PDDT",\N
0,136,2,-28800,0,"PST",\N
0,136,3,-25200,0,"MST",\N
0,136,4,-21600,1,"MDT",\N
0,137,0,0,0,"zzz",\N
0,137,1,-14400,1,"EPT",\N
0,137,2,-18000,0,"EST",\N
0,137,3,-10800,1,"EDDT",\N
0,137,4,-14400,1,"EDT",\N
0,137,5,-14400,1,"EWT",\N
0,137,6,-21600,0,"CST",\N
0,137,7,-18000,1,"CDT",\N
0,137,8,-14400,1,"EDT",\N
0,137,9,-18000,0,"EST",\N
0,138,0,-18431,0,"KMT",\N
0,138,1,-18000,0,"EST",\N
0,138,2,-14400,1,"EDT",\N
0,139,0,-15408,0,"CMT",\N
0,139,1,-14400,0,"ART",\N
0,139,2,-10800,1,"ARST",\N
0,139,3,-7200,1,"ARST",\N
0,139,4,-10800,0,"ART",\N
0,139,5,-14400,0,"WART",\N
0,139,6,-10800,1,"WARST",\N
0,139,7,-7200,1,"ARST",\N
0,139,8,-10800,0,"ART",\N
0,140,0,-28800,0,"PST",\N
0,140,1,-25200,1,"PWT",\N
0,140,2,-25200,1,"PPT",\N
0,140,3,-25200,1,"PDT",\N
0,140,4,-28800,1,"YDT",\N
0,140,5,-32400,0,"YST",\N
0,140,6,-28800,1,"AKDT",\N
0,140,7,-32400,0,"AKST",\N
0,141,0,-18000,1,"CDT",\N
0,141,1,-21600,0,"CST",\N
0,141,2,-18000,1,"CWT",\N
0,141,3,-18000,1,"CPT",\N
0,141,4,-18000,0,"EST",\N
0,141,5,-14400,1,"EDT",\N
0,142,0,-18000,1,"CDT",\N
0,142,1,-21600,0,"CST",\N
0,142,2,-18000,1,"CWT",\N
0,142,3,-18000,1,"CPT",\N
0,142,4,-14400,1,"EDT",\N
0,142,5,-18000,0,"EST",\N
0,143,0,-18000,1,"CDT",\N
0,143,1,-21600,0,"CST",\N
0,143,2,-18000,1,"CWT",\N
0,143,3,-18000,1,"CPT",\N
0,143,4,-18000,0,"EST",\N
0,143,5,-21600,0,"CST",\N
0,144,0,-16547,0,"LMT",\N
0,144,1,-16200,0,"ANT",\N
0,144,2,-14400,0,"AST",\N
0,145,0,-16356,0,"CMT",\N
0,145,1,-12756,1,"BOST",\N
0,145,2,-14400,0,"BOT",\N
0,146,0,-18516,0,"LMT",\N
0,146,1,-14400,1,"PEST",\N
0,146,2,-18000,0,"PET",\N
0,147,0,-25200,1,"PDT",\N
0,147,1,-28800,0,"PST",\N
0,147,2,-25200,1,"PWT",\N
0,147,3,-25200,1,"PPT",\N
0,148,0,-18000,1,"CDT",\N
0,148,1,-21600,0,"CST",\N
0,148,2,-18000,1,"CWT",\N
0,148,3,-18000,1,"CPT",\N
0,148,4,-18000,0,"EST",\N
0,148,5,-14400,1,"EDT",\N
0,149,0,-16547,0,"LMT",\N
0,149,1,-16200,0,"ANT",\N
0,149,2,-14400,0,"AST",\N
0,150,0,-8572,0,"LMT",\N
0,150,1,-7200,1,"BRST",\N
0,150,2,-10800,0,"BRT",\N
0,151,0,-20712,0,"MMT",\N
0,151,1,-21600,0,"CST",\N
0,151,2,-18000,0,"EST",\N
0,151,3,-18000,1,"CDT",\N
0,151,4,-21600,0,"CST",\N
0,152,0,-14404,0,"LMT",\N
0,152,1,-10800,1,"AMST",\N
0,152,2,-14400,0,"AMT",\N
0,153,0,-14764,0,"LMT",\N
0,153,1,-14400,0,"AST",\N
0,154,0,-14660,0,"FFMT",\N
0,154,1,-14400,0,"AST",\N
0,154,2,-10800,1,"ADT",\N
0,155,0,-24000,0,"LMT",\N
0,155,1,-21600,0,"CST",\N
0,155,2,-18000,1,"CDT",\N
0,156,0,-25540,0,"LMT",\N
0,156,1,-25200,0,"MST",\N
0,156,2,-21600,0,"CST",\N
0,156,3,-28800,0,"PST",\N
0,156,4,-21600,1,"MDT",\N
0,156,5,-25200,0,"MST",\N
0,157,0,-15408,0,"CMT",\N
0,157,1,-14400,0,"ART",\N
0,157,2,-10800,1,"ARST",\N
0,157,3,-7200,1,"ARST",\N
0,157,4,-10800,0,"ART",\N
0,157,5,-14400,0,"WART",\N
0,157,6,-10800,1,"WARST",\N
0,157,7,-7200,1,"ARST",\N
0,157,8,-10800,0,"ART",\N
0,158,0,-18000,1,"CDT",\N
0,158,1,-21600,0,"CST",\N
0,158,2,-18000,1,"CWT",\N
0,158,3,-18000,1,"CPT",\N
0,158,4,-18000,0,"EST",\N
0,158,5,-21600,0,"CST",\N
0,159,0,-21508,0,"LMT",\N
0,159,1,-21600,0,"CST",\N
0,159,2,-18000,0,"EST",\N
0,159,3,-18000,1,"CDT",\N
0,159,4,-21600,0,"CST",\N
0,160,0,-28800,0,"PST",\N
0,160,1,-25200,1,"PWT",\N
0,160,2,-25200,1,"PPT",\N
0,160,3,-25200,1,"PDT",\N
0,161,0,-23796,0,"LMT",\N
0,161,1,-25200,0,"MST",\N
